Town_county,pd_dept_plus_county,slug_pd,pd_dept,county,coverage_city,footnotes,footnotes_about_race,total_rows_2012,total_rows_2013,total_rows_2014,total_rows_2015,total_rows_2016,total_rows_2012_2016,total_incidents_2012,total_incidents_2013,total_incidents_2014,total_incidents_2015,total_incidents_2016,total_incidents_2012_2016,total_arrests_2012,total_arrests_2013,total_arrests_2014,total_arrests_2015,total_arrests_2016,total_arrests_2012_2016,rate_incidents_per_arrests_2012_2016,rank_rate_incidents_per_arrests_2012_2016,white_pct_subjects,black_pct_subjects,hispanic_pct_subjects,asian_pacific_islander_pct_subjects,white_arrests_pct_2012_2016,black_arrests_pct_2012_2016,api_arrests_pct_2012_2016,white_pct_officers,black_pct_officers,hispanic_pct_officers,asian_pacific_islander_pct_officers,pctwhite_adjpop,pctblack_adjpop,pcthisp_adjpop,pctasian_adjpop,odds_ratio_pop,odds_ratio_arrests,officers_involved_in_incidents,incidents_per_officer,total_complaince_hold,total_hands_fists,total_pepper_spray,total_baton,total_leg_strikes,total_deadly_force,total_take_down,pct_complaince_hold,pct_hands_fists,pct_pepper_spray,pct_baton,pct_leg_strikes,pct_take_down,pct_deadly_force,total_resisted_police,total_physical_attack,total_knife_attack,total_blunt_attack,total_gun_threat,total_gun_fire,total_attack_car,pct_resisted_police,pct_physical_attack,pct_knife_attack,pct_blunt_attack,pct_gun_threat,pct_gun_fire,pct_car_attack,pct_officers_injured,pct_subjects_injured,avg_police_employees_2012_2016,nyc_ofc_count,la_ofc_count,chi_ofc_count
"Voorhees, Camden County","Voorhees, Camden",voorhees-camden,Voorhees,Camden,Voorhees,,,56,71,56,53,80,316,30,45,34,28,38,175,484,457,407,431,428,2207,79.29315813,8,45.85635359,40.8839779,4.419889503,7.182320442,61.07838695,34.88898958,3.942002719,90.82278481,4.113924051,4.113924051,0.316455696,66.3933631,9.9941781,3.6338056,18.0962546,5.00342571,1.560819903,62,5.096774194,223,52,8,1,7,0,5,70.56962025,16.4556962,2.53164557,0.316455696,2.215189873,1.582278481,0,239,103,5,7,0,3,0,75.63291139,32.59493671,1.582278481,2.215189873,0,0.949367089,0,12.65822785,24.44444444,47,40,7,40
"Waldwick, Bergen County","Waldwick, Bergen",waldwick-bergen,Waldwick,Bergen,Waldwick,,,2,1,10,3,5,21,1,0,8,2,0,11,112,89,85,81,83,450,24.44444444,256,85.71428571,14.28571429,0,0,85.55555556,11.77777778,2.666666667,100,0,0,0,82.0484275,2.5883663,8.0990815,6.4987476,,1.210691824,13,1.615384615,20,8,1,0,0,0,0,95.23809524,38.0952381,4.761904762,0,0,0,0,21,10,0,2,0,0,0,100,47.61904762,0,9.523809524,0,0,0,14.28571429,28.57142857,19,7,0,8
"Wall, Monmouth County","Wall, Monmouth",wall-monmouth,Wall,Monmouth,Wall,,,17,23,43,43,43,170,10,14,19,21,17,82,1541,1616,1522,1476,1613,7768,10.5561277,409,73.33333333,17.77777778,3.333333333,0,79.76313079,19.37435633,0.630792997,92.94117647,1.176470588,2.352941176,0,92.9783823,3.0574446,2.1949466,1.3711506,6.402208052,0.998046914,60,2.833333333,166,12,9,1,7,0,7,97.64705882,7.058823529,5.294117647,0.588235294,4.117647059,4.117647059,0,155,70,3,0,0,0,0,91.17647059,41.17647059,1.764705882,0,0,0,0,6.470588235,36.7816092,66,42,0,43
"Wallington, Bergen County","Wallington, Bergen",wallington-bergen,Wallington,Bergen,Wallington,,,0,0,0,2,6,8,0,0,0,2,3,5,98,103,124,131,149,605,8.26446281,429,85.71428571,0,14.28571429,0,91.07438017,7.603305785,1.32231405,87.5,12.5,0,0,74.6540668,3.3412082,15.1873102,5.7149286,,0,8,1,8,3,0,0,0,0,0,100,37.5,0,0,0,0,0,6,5,0,0,0,0,0,75,62.5,0,0,0,0,0,0,14.28571429,21,1,0,1
"Wanaque, Passaic County","Wanaque, Passaic",wanaque-passaic,Wanaque,Passaic,Wanaque,,,2,1,7,1,13,24,1,1,4,1,5,12,141,167,259,260,250,1077,11.14206128,403,69.23076923,30.76923077,0,0,87.37233055,10.3992572,0.742804085,79.16666667,0,0,0,74.9615779,4.1623975,10.9246926,7.1465164,,3.734126984,13,1.846153846,22,7,0,0,0,1,0,91.66666667,29.16666667,0,0,0,0,4.166666667,23,9,0,1,1,0,0,95.83333333,37.5,0,4.166666667,4.166666667,0,0,29.16666667,30.76923077,23,7,0,7
"Warren Township, Somerset County","Warren Township, Somerset",warren-township-somerset,Warren Township,Somerset,Warren Township,,,6,5,12,10,1,34,4,3,3,4,1,15,187,193,126,152,182,840,17.85714286,326,81.25,18.75,0,0,72.5,23.21428571,4.285714286,100,0,0,0,71.4422242,1.2771503,5.803649,19.4352737,5.413429888,0.720710059,19,1.789473684,33,6,1,0,0,0,6,97.05882353,17.64705882,2.941176471,0,0,17.64705882,0,32,14,0,6,0,0,0,94.11764706,41.17647059,0,17.64705882,0,0,0,8.823529412,37.5,28,8,0,9
"Washington Township, Warren County","Washington Township, Warren",washington-township-warren,Washington Township,Warren,Washington Township & Washington Borough,,,14,27,26,13,21,101,9,16,16,5,15,61,416,537,684,667,357,2661,22.92371289,273,86.36363636,6.060606061,4.545454545,0,87.59864713,11.98797445,0.225479143,98.01980198,0.99009901,0,0,82.990099,4.6732673,8.970297,2.5049505,1.61440678,0.512786669,24,4.208333333,92,34,7,0,3,0,5,91.08910891,33.66336634,6.930693069,0,2.97029703,4.95049505,0,89,42,2,1,0,0,0,88.11881188,41.58415842,1.98019802,0.99009901,0,0,0,10.89108911,23.07692308,26,15,1,16
"Washington, Bergen County","Washington, Bergen",washington-bergen,Washington,Bergen,Washington,,,3,10,9,3,1,26,1,3,3,2,1,10,52,31,34,69,65,251,39.84063745,116,100,0,0,0,92.43027888,5.976095618,1.195219124,100,0,0,0,86.4011203,0.2956278,7.5774078,5.4457756,0,0,10,2.6,26,6,0,0,0,0,0,100,23.07692308,0,0,0,0,0,26,8,0,0,0,0,0,100,30.76923077,0,0,0,0,0,0,28.57142857,20,5,0,5
"Washington, Gloucester County","Washington, Gloucester",washington-gloucester,Washington,Gloucester,Washington,,,96,47,46,37,75,301,60,39,30,27,44,200,1468,1072,1377,1594,1718,7229,27.66634389,218,70.45454545,19.54545455,3.181818182,0,75.25245539,24.15271822,0.539493706,91.69435216,2.990033223,1.328903654,0,83.9191291,6.4442245,3.8484377,4.6034215,3.545999707,0.864353545,74,4.067567568,164,71,10,2,9,1,5,54.48504983,23.58803987,3.322259136,0.664451827,2.990033223,1.661129568,0.332225914,199,76,3,5,4,0,2,66.11295681,25.24916944,0.996677741,1.661129568,1.328903654,0,0.664451827,6.644518272,13.14553991,74,36,6,36
"Washington, Morris County","Washington, Morris",washington-morris,Washington,Morris,Washington & Califon Borough,,,8,4,2,4,0,18,6,4,2,3,0,15,173,119,125,161,203,781,19.20614597,310,75,18.75,6.25,0,89.37259923,9.987195903,0.640204866,94.44444444,0,0,0,87.9743716,2.0136591,5.2172076,3.9498697,,2.237179487,12,1.5,14,10,0,2,3,0,2,77.77777778,55.55555556,0,11.11111111,16.66666667,11.11111111,0,16,3,0,0,1,0,0,88.88888889,16.66666667,0,0,5.555555556,0,0,5.555555556,43.75,28,8,0,8
"Watchung, Somerset County","Watchung, Somerset",watchung-somerset,Watchung,Somerset,Watchung,,,0,6,9,6,13,34,0,6,7,3,10,26,585,486,514,513,315,2413,10.77496892,405,42.30769231,46.15384615,7.692307692,0,46.62246167,51.761293,1.57480315,11.76470588,0,0,0,64.9444713,2.0762916,14.3408981,17.8416224,40.90339893,0.982604265,16,2.125,27,9,3,0,2,0,8,79.41176471,26.47058824,8.823529412,0,5.882352941,23.52941176,0,30,12,0,0,0,0,0,88.23529412,35.29411765,0,0,0,0,0,14.70588235,19.23076923,30,8,0,11
"Waterford, Camden County","Waterford, Camden",waterford-camden,Waterford,Camden,Waterford,,"This police department's racial breakdown is missing for more than 15 percent of the forms, which may skew the results due to the smaller sample size.",3,10,18,20,23,74,3,9,10,14,18,54,318,310,316,330,272,1546,34.92884864,155,56.36363636,23.63636364,0,0,81.43596378,18.36998706,0.129366106,97.2972973,0,0,0,85.5597015,2.3880597,6.0199005,0.2487562,12.79575893,1.859041345,22,3.363636364,56,21,12,0,1,1,2,75.67567568,28.37837838,16.21621622,0,1.351351351,2.702702703,1.351351351,65,33,0,1,0,0,2,87.83783784,44.59459459,0,1.351351351,0,0,2.702702703,1.351351351,9.259259259,22,8,2,13
"Wayne, Passaic County","Wayne, Passaic",wayne-passaic,Wayne,Passaic,Wayne,,,31,24,22,20,21,118,22,17,17,17,16,89,1127,1092,958,1243,1077,5497,16.19064945,343,70.32967033,12.08791209,0,1.098901099,79.75259232,17.73694743,2.455885028,100,0,0,0,76.3222337,2.5018303,12.0623059,8.4521976,5.024609723,0.772820513,54,2.185185185,108,32,8,0,6,1,9,91.52542373,27.11864407,6.779661017,0,5.084745763,7.627118644,0.847457627,110,39,2,0,0,0,2,93.22033898,33.05084746,1.694915254,0,0,0,1.694915254,14.40677966,13.48314607,116,19,0,21
"Weehawken, Hudson County","Weehawken, Hudson",weehawken-hudson,Weehawken,Hudson,Weehawken,,,6,5,16,11,16,54,5,3,10,8,10,36,188,269,265,294,378,1394,25.82496413,241,84.21052632,0,15.78947368,0,89.81348637,7.532281205,2.367288379,88.88888889,0,5.555555556,0,47.5615335,4.7488334,37.0756702,11.0165614,0,0,25,2.16,46,20,0,3,4,0,3,85.18518519,37.03703704,0,5.555555556,7.407407407,5.555555556,0,52,20,0,4,0,0,0,96.2962963,37.03703704,0,7.407407407,0,0,0,20.37037037,29.72972973,46,15,0,15
"Wenonah, Gloucester County","Wenonah, Gloucester",wenonah-gloucester,Wenonah,Gloucester,Wenonah,This borough's police department was disbanded in 2018 and is now patrolled by the Mantua Township Police Department.,,5,2,2,3,1,13,5,1,2,3,1,12,36,25,21,22,23,127,94.48818898,6,83.33333333,16.66666667,0,0,86.61417323,11.81102362,0.787401575,100,0,0,0,92.0400943,0.9433962,0.5306604,2.2995283,,1.466666667,6,2.166666667,10,5,1,0,1,0,1,76.92307692,38.46153846,7.692307692,0,7.692307692,7.692307692,0,11,6,0,0,0,0,0,84.61538462,46.15384615,0,0,0,0,0,15.38461538,16.66666667,6,2,0,2
"West Amwell, Hunterdon County","West Amwell, Hunterdon",west-amwell-hunterdon,West Amwell,Hunterdon,West Amwell,,,3,1,1,1,0,6,2,1,1,1,0,5,124,85,100,96,87,492,10.16260163,412,100,0,0,0,82.92682927,16.2601626,0.203252033,100,0,0,0,91.0886076,0.1012658,5.0126582,2.4303797,,0,4,1.5,5,3,1,1,0,0,0,83.33333333,50,16.66666667,16.66666667,0,0,0,6,4,0,1,0,0,0,100,66.66666667,0,16.66666667,0,0,0,0,0,6,1,0,2
"West Caldwell, Essex County","West Caldwell, Essex",west-caldwell-essex,West Caldwell,Essex,West Caldwell,,,6,0,0,3,2,11,2,0,0,0,1,3,81,75,88,76,105,425,7.058823529,440,100,0,0,0,73.41176471,24,2.588235294,100,0,0,0,84.0599455,0.7084469,6.7029973,8.2697548,,0,11,1,10,2,0,0,0,0,4,90.90909091,18.18181818,0,0,0,36.36363636,0,11,11,0,0,0,0,0,100,100,0,0,0,0,0,18.18181818,25,26,4,0,4
"West Deptford, Gloucester County","West Deptford, Gloucester",west-deptford-gloucester,West Deptford,Gloucester,West Deptford,,,38,28,23,31,43,163,26,20,23,25,25,119,1604,2094,1955,2127,2558,10338,11.51093055,400,72.13114754,26.2295082,0.819672131,0,72.09324821,27.66492552,0.22248017,66.25766871,5.521472393,0,0,84.6253733,8.94689,3.9605246,1.7335411,3.12682172,0.94761602,41,3.975609756,151,37,2,5,2,0,10,92.63803681,22.6993865,1.226993865,3.067484663,1.226993865,6.134969325,0,154,63,0,1,0,0,0,94.47852761,38.65030675,0,0.613496933,0,0,0,8.588957055,17.3553719,41,21,3,21
"West Long Branch, Monmouth County","West Long Branch, Monmouth",west-long-branch-monmouth,West Long Branch,Monmouth,West Long Branch,,,6,2,15,12,2,37,3,2,11,8,0,24,355,284,255,211,238,1343,17.87043932,325,76.92307692,23.07692308,0,0,72.44973939,27.17795979,0.372300819,100,0,0,0,86.0151366,4.6561369,6.1204344,2.6488977,5.937910146,0.799726027,16,2.3125,35,3,2,2,0,0,0,94.59459459,8.108108108,5.405405405,5.405405405,0,0,0,32,11,0,0,2,0,0,86.48648649,29.72972973,0,0,5.405405405,0,0,0,11.53846154,20,5,0,6
"West Milford, Passaic County","West Milford, Passaic",west-milford-passaic,West Milford,Passaic,West Milford,,,10,0,0,11,12,33,5,0,0,5,4,14,411,343,358,302,337,1751,7.995431182,431,82.35294118,11.76470588,0,0,91.14791548,8.16676185,0.62821245,100,0,0,0,86.6484324,0.9573013,8.448564,1.4891354,9.363437329,1.594405594,22,1.5,32,13,2,0,0,0,0,96.96969697,39.39393939,6.060606061,0,0,0,0,29,18,0,0,3,0,2,87.87878788,54.54545455,0,0,9.090909091,0,6.060606061,6.060606061,18.75,44,6,0,8
"West New York, Hudson County","West New York, Hudson",west-new-york-hudson,West New York,Hudson,West New York,,,93,70,82,139,176,560,59,41,45,63,69,277,934,904,849,782,908,4377,63.28535527,22,83.33333333,8.333333333,5.769230769,0.320512821,94.15124515,4.91204021,0.913867946,74.82142857,4.285714286,16.78571429,0.178571429,12.1138565,3.3114444,77.9185937,7.0751463,0.38138462,1.916744186,91,6.153846154,512,226,6,15,33,0,33,91.42857143,40.35714286,1.071428571,2.678571429,5.892857143,5.892857143,0,520,282,4,2,0,0,1,92.85714286,50.35714286,0.714285714,0.357142857,0,0,0.178571429,14.28571429,20,105,69,16,69
"West Orange, Essex County","West Orange, Essex",west-orange-essex,West Orange,Essex,West Orange,,,21,42,30,41,65,199,9,24,16,20,35,104,575,585,743,798,849,3550,29.29577465,204,31.25,64.28571429,0,2.678571429,38.16901408,60.84507042,0.816901408,82.4120603,14.07035176,0.502512563,1.005025126,40.1792846,31.1292565,20.2301707,7.4554007,2.732032883,1.29047619,68,2.926470588,163,69,16,2,10,0,14,81.90954774,34.67336683,8.040201005,1.005025126,5.025125628,7.035175879,0,175,64,0,2,0,0,1,87.93969849,32.16080402,0,1.005025126,0,0,0.502512563,2.512562814,18.18181818,94,29,1,34
"West Wildwood, Cape May County","West Wildwood, Cape May",west-wildwood-cape-may,West Wildwood,Cape May,West Wildwood,,,1,0,1,1,0,3,1,0,1,1,0,3,35,55,81,75,70,316,9.493670886,422,100,0,0,0,90.82278481,8.544303797,0.632911392,66.66666667,0,33.33333333,0,99.2882562,0.3558719,0.3558719,0,,0,2,1.5,2,0,1,0,0,0,0,66.66666667,0,33.33333333,0,0,0,0,2,0,0,0,0,0,0,66.66666667,0,0,0,0,0,0,33.33333333,33.33333333,4,2,0,2
"West Windsor, Mercer County","West Windsor, Mercer",west-windsor-mercer,West Windsor,Mercer,West Windsor,,,17,12,15,10,4,58,10,4,8,6,2,30,511,466,374,438,426,2215,13.54401806,380,41.93548387,25.80645161,16.12903226,16.12903226,56.4785553,34.98871332,8.532731377,93.10344828,0,0,0,44.3949624,3.2418714,4.1133937,46.482785,11.82684302,0.993349876,28,2.071428571,52,12,3,0,0,0,3,89.65517241,20.68965517,5.172413793,0,0,5.172413793,0,57,23,0,0,5,0,0,98.27586207,39.65517241,0,0,8.620689655,0,0,13.79310345,32.25806452,47,16,0,16
"Westfield, Union County","Westfield, Union",westfield-union,Westfield,Union,Westfield,,,4,16,23,16,23,82,3,9,13,11,9,45,591,650,507,329,497,2574,17.48251748,330,75.55555556,13.33333333,11.11111111,0,65.46231546,32.36208236,2.059052059,65.85365854,3.658536585,7.317073171,0,78.3690519,3.7005085,9.3761351,6.5247003,5.025267755,0.356966316,41,2,78,16,0,0,0,0,1,95.12195122,19.51219512,0,0,0,1.219512195,0,78,19,0,0,0,0,0,95.12195122,23.17073171,0,0,0,0,0,8.536585366,17.77777778,55,13,0,13
"Westhampton, Burlington County","Westampton, Burlington",westampton-burlington,Westampton,Burlington,Westampton,,,23,25,12,3,19,82,14,17,9,3,10,53,384,377,509,426,411,2107,25.15424775,244,33.33333333,64.81481481,1.851851852,0,39.2975795,59.61082107,0.901756051,98.7804878,1.219512195,0,0,57.0626754,21.6245713,11.9426255,4.6772685,5.910886806,1.281847134,23,3.565217391,75,13,5,0,2,0,4,91.46341463,15.85365854,6.097560976,0,2.43902439,4.87804878,0,76,31,0,3,0,0,2,92.68292683,37.80487805,0,3.658536585,0,0,2.43902439,13.41463415,14.81481481,22,12,1,13
"Westville, Gloucester County","Westville, Gloucester",westville-gloucester,Westville,Gloucester,Westville & National Park,"This police department provided services for National Park Borough until 2016, when West Deptford took over.",,21,9,16,9,3,58,13,9,16,9,3,50,396,328,308,200,141,1373,36.41660597,144,72,24,0,0,79.31536781,20.68463219,0,86.20689655,0,0,0,88.0885911,3.5175879,3.6292574,2.9778522,7.570936385,1.278169014,18,3.222222222,48,23,11,0,3,0,2,82.75862069,39.65517241,18.96551724,0,5.172413793,3.448275862,0,54,19,0,1,0,0,0,93.10344828,32.75862069,0,1.724137931,0,0,0,6.896551724,18,12,8,1,12
"Westwood, Bergen County","Westwood, Bergen",westwood-bergen,Westwood,Bergen,Westwood,,,11,14,9,19,13,66,8,10,6,10,9,43,368,315,279,272,265,1499,28.68579053,211,78.26086957,15.2173913,4.347826087,0,82.85523682,15.07671781,0.200133422,98.48484848,1.515151515,0,0,69.5816057,5.440382,16.4593542,7.4381204,2.705542725,1.068584071,24,2.75,58,11,3,2,0,0,6,87.87878788,16.66666667,4.545454545,3.03030303,0,9.090909091,0,59,27,0,0,0,0,0,89.39393939,40.90909091,0,0,0,0,0,7.575757576,15.2173913,25,11,0,12
"Wharton, Morris County","Wharton, Morris",wharton-morris,Wharton,Morris,Wharton & Mine Hill,,,6,20,24,13,28,91,3,8,11,6,14,42,276,263,282,234,241,1296,32.40740741,172,78.72340426,21.27659574,0,0,82.94753086,15.89506173,1.080246914,96.7032967,0,0,0,49.2710997,2.4168798,34.7186701,7.7109974,6.115873016,1.410390974,20,4.55,84,23,8,1,2,0,3,92.30769231,25.27472527,8.791208791,1.098901099,2.197802198,3.296703297,0,82,38,0,2,0,0,0,90.10989011,41.75824176,0,2.197802198,0,0,0,6.593406593,8.510638298,20,10,0,12
"Wildwood Crest, Cape May County","Wildwood Crest, Cape May",wildwood-crest-cape-may,Wildwood Crest,Cape May,Wildwood Crest,,,10,11,8,10,16,55,7,6,7,5,14,39,161,149,165,113,154,742,52.5606469,48,76.92307692,23.07692308,0,0,86.11859838,13.20754717,0.539083558,90.90909091,9.090909091,0,0,87.6019576,0,9.4616639,1.2506797,,1.956122449,20,2.75,55,17,4,0,3,0,1,100,30.90909091,7.272727273,0,5.454545455,1.818181818,0,52,33,0,1,1,0,0,94.54545455,60,0,1.818181818,1.818181818,0,0,21.81818182,51.28205128,20,13,0,15
"Wildwood, Cape May County","Wildwood, Cape May",wildwood-cape-may,Wildwood,Cape May,Wildwood,,,77,83,76,106,114,456,62,63,61,70,75,331,1289,1210,1107,1553,2071,7230,45.78146611,80,60.0591716,26.33136095,11.83431953,0.887573964,81.4384509,18.24343015,0.290456432,91.88596491,2.850877193,1.754385965,0.438596491,62.4755518,8.466052,24.2525845,4.9175747,3.330116405,1.957117834,114,4,383,165,23,1,26,0,30,83.99122807,36.18421053,5.043859649,0.219298246,5.701754386,6.578947368,0,405,174,3,3,3,0,4,88.81578947,38.15789474,0.657894737,0.657894737,0.657894737,0,0.877192982,7.236842105,27.10843373,38,65,11,69
"Willing Boro, Burlington County","Willingboro, Burlington",willingboro-burlington,Willingboro,Burlington,Willingboro,,,21,44,41,39,83,228,17,37,25,27,48,154,1257,1226,1154,787,1228,5652,27.24699222,224,14.64968153,85.35031847,0,0,12.24345364,87.34961076,0.33616419,66.22807018,29.8245614,3.070175439,0,13.6299991,71.0072635,10.5583268,1.2776757,1.023744968,0.816619845,63,3.619047619,166,44,21,4,10,0,15,72.80701754,19.29824561,9.210526316,1.754385965,4.385964912,6.578947368,0,207,59,0,4,0,0,6,90.78947368,25.87719298,0,1.754385965,0,0,2.631578947,3.947368421,16.66666667,63,33,3,35
"Winfield, Union County","Winfield, Union",winfield-union,Winfield,Union,Winfield,,,1,0,0,0,3,4,1,0,0,0,2,3,12,32,29,23,31,127,23.62204724,262,100,0,0,0,90.5511811,8.661417323,0,100,0,0,0,90.7039711,1.7148014,6.5884477,0,,0,4,1,3,3,0,0,0,0,0,75,75,0,0,0,0,0,4,2,0,0,0,0,0,100,50,0,0,0,0,0,0,33.33333333,8,1,0,1
"Winslow, Camden County","Winslow, Camden",winslow-camden,Winslow,Camden,Winslow,,,100,74,100,27,63,364,55,33,56,16,36,196,1511,1306,1144,1110,1231,6302,31.1012377,183,31.2195122,67.80487805,0,0.975609756,43.39892098,56.29958743,0.30149159,95.6043956,3.846153846,0.549450549,0,48.5131176,37.0794463,10.5007914,2.374297,2.419420296,1.674204658,75,4.853333333,305,124,12,23,24,4,18,83.79120879,34.06593407,3.296703297,6.318681319,6.593406593,4.945054945,1.098901099,341,177,5,5,8,0,3,93.68131868,48.62637363,1.373626374,1.373626374,2.197802198,0,0.824175824,4.945054945,17.24137931,72,46,4,48
"Wood-ridge, Bergen County","Wood-Ridge, Bergen",wood-ridge-bergen,Wood-Ridge,Bergen,Wood-Ridge,,,0,4,0,3,5,12,0,2,0,3,5,10,100,104,32,115,78,429,23.31002331,268,70,10,20,0,88.34498835,9.557109557,1.398601399,33.33333333,0,0,0,74.9621912,1.0250378,9.4605949,13.5103344,,1.320557491,8,1.5,10,8,0,0,1,0,0,83.33333333,66.66666667,0,0,8.333333333,0,0,11,9,0,0,0,0,0,91.66666667,75,0,0,0,0,0,0,10,21,1,0,1
"Woodbridge, Middlesex County","Woodbridge, Middlesex",woodbridge-middlesex,Woodbridge,Middlesex,Woodbridge,,,103,110,112,153,127,607,59,61,63,80,64,329,2532,2386,2048,1919,1889,10774,30.5364767,191,62.60623229,32.29461756,3.399433428,0.849858357,62.05680342,31.2604418,6.664191572,0,0,0,0,43.5435514,13.073932,18.0568466,23.8527906,1.699974756,1.024016294,151,4.01986755,567,98,34,3,18,3,546,93.41021417,16.14497529,5.601317957,0.494233937,2.965403624,89.95057661,0.494233937,583,167,1,5,4,0,1,96.0461285,27.51235585,0.164744646,0.823723229,0.658978583,0,0.164744646,12.19110379,19.71428571,190,93,5,97
"Woodbury Heights, Gloucester County","Woodbury Heights, Gloucester",woodbury-heights-gloucester,Woodbury Heights,Gloucester,Woodbury Heights,,,3,12,8,2,3,28,2,11,7,2,2,24,118,131,77,59,45,430,55.81395349,39,68,4,8,0,76.74418605,23.25581395,0,100,0,0,0,94.3268798,0.6303467,3.9621792,0.2701486,7.482142857,0.194117647,6,4.666666667,23,17,6,0,0,0,0,82.14285714,60.71428571,21.42857143,0,0,0,0,21,8,0,0,0,0,0,75,28.57142857,0,0,0,0,0,14.28571429,24,7,4,1,4
"Woodbury, Gloucester County","Woodbury, Gloucester",woodbury-gloucester,Woodbury,Gloucester,Woodbury,,,13,26,27,24,37,128,12,23,22,16,28,102,937,886,754,538,607,3722,27.40462117,222,34.25925926,57.40740741,6.481481481,0,45.21762493,54.70177324,0.080601827,77.34375,12.5,3.125,0,57.216635,25.3601522,13.1829301,0.9105735,3.987636781,1.38514841,29,4.413793103,114,25,27,1,2,0,3,89.0625,19.53125,21.09375,0.78125,1.5625,2.34375,0,114,43,2,3,1,0,2,89.0625,33.59375,1.5625,2.34375,0.78125,0,1.5625,10.9375,27.77777778,28,20,0,22
"Woodcliff Lake, Bergen County","Woodcliff Lake, Bergen",woodcliff-lake-bergen,Woodcliff Lake,Bergen,Woodcliff Lake,,,1,0,2,1,1,5,1,0,2,1,1,5,67,48,73,58,95,341,14.6627566,364,80,0,0,20,85.3372434,11.43695015,2.93255132,80,0,0,0,88.8091822,2.8216165,1.3868962,6.551889,,0,4,1.25,5,0,0,0,0,0,0,100,0,0,0,0,0,0,3,3,0,0,0,0,0,60,60,0,0,0,0,0,20,40,18,2,0,2
"Woodland Park, Passaic County","Woodland Park, Passaic",woodland-park-passaic,Woodland Park,Passaic,Woodland Park,,"This police department's racial breakdown is missing for more than 15 percent of the forms, which may skew the results due to the smaller sample size.",11,28,22,12,8,81,5,22,16,7,4,54,111,126,91,94,105,527,102.4667932,3,66.66666667,12.28070175,8.771929825,0,87.85578748,11.57495256,0.379506641,28.39506173,0,2.469135802,0,85.5045872,3.0275229,5.412844,0.2752294,8.069264069,1.398188093,22,3.681818182,78,15,2,0,0,0,0,96.2962963,18.51851852,2.469135802,0,0,0,0,73,17,0,0,0,0,1,90.12345679,20.98765432,0,0,0,0,1.234567901,9.87654321,12.28070175,26,11,1,12
"Woodlynne, Camden County","Woodlynne, Camden",woodlynne-camden,Woodlynne,Camden,Woodlynne,,,13,9,8,12,10,52,11,7,5,9,5,37,128,100,144,93,99,564,65.60283688,20,21.62162162,64.86486486,5.405405405,0,41.31205674,58.33333333,0.354609929,71.15384615,15.38461538,9.615384615,0,14.1130773,28.139836,50.8847648,11.9551144,1.950408998,2.124620061,16,3.25,45,13,2,0,0,0,1,86.53846154,25,3.846153846,0,0,1.923076923,0,46,23,0,0,0,0,0,88.46153846,44.23076923,0,0,0,0,0,13.46153846,18.91891892,6,7,1,7
"Woodstown, Salem County","Woodstown, Salem",woodstown-salem,Woodstown,Salem,Woodstown,,,13,3,5,10,1,32,6,2,3,6,1,18,79,89,127,87,45,427,42.15456674,106,66.66666667,33.33333333,0,0,68.85245902,30.44496487,0.234192037,100,0,0,0,79.5956571,11.3066267,4.9419693,0,4.22384106,1.130769231,8,4,1,0,2,0,0,0,3,3.125,0,6.25,0,0,9.375,0,28,8,0,0,0,0,0,87.5,25,0,0,0,0,0,6.25,11.11111111,8,4,0,4
"Woolwich, Gloucester County","Woolwich, Gloucester",woolwich-gloucester,Woolwich,Gloucester,Woolwich & Swedesboro,,"This police department's racial breakdown is missing for more than 15 percent of the forms, which may skew the results due to the smaller sample size.",2,3,0,0,1,9,1,3,0,0,1,5,184,160,159,172,158,833,6.00240096,447,50,33.33333333,0,0,69.26770708,30.13205282,0.240096038,0,0,0,0,76.0372164,9.5414412,7.0350328,6.5508402,,1.532536521,8,1.125,7,2,0,0,1,0,1,77.77777778,22.22222222,0,0,11.11111111,11.11111111,0,7,7,3,0,0,0,0,77.77777778,77.77777778,33.33333333,0,0,0,0,11.11111111,33.33333333,21,4,0,4
"Wyckoff, Bergen County","Wyckoff, Bergen",wyckoff-bergen,Wyckoff,Bergen,Wyckoff,,,11,20,20,17,18,86,4,7,11,6,7,35,208,146,166,107,148,775,45.16129032,85,82.9787234,10.63829787,6.382978723,0,87.61290323,10.4516129,0.903225806,10.46511628,0,0,0,88.8395475,0.4273146,4.2061165,5.0439883,28.87527233,1.074707186,25,3.44,76,17,0,0,2,0,4,88.37209302,19.76744186,0,0,2.325581395,4.651162791,0,80,4,0,0,0,0,0,93.02325581,4.651162791,0,0,0,0,0,2.325581395,15.2173913,24,13,0,13
